fold,contamination,threshold,precision,recall,f1,predicted_positives
4,0.177,0.08986953799244132,0.03125,0.07692307692307693,0.044444444444444446,32
4,0.178,0.09005371451212839,0.03125,0.07692307692307693,0.044444444444444446,32
4,0.179,0.09028183628565434,0.030303030303030304,0.07692307692307693,0.043478260869565216,33
4,0.18,0.09065787135258933,0.030303030303030304,0.07692307692307693,0.043478260869565216,33
4,0.181,0.0910339064195243,0.030303030303030304,0.07692307692307693,0.043478260869565216,33
4,0.182,0.09140994148645928,0.030303030303030304,0.07692307692307693,0.043478260869565216,33
4,0.183,0.09178597655339428,0.030303030303030304,0.07692307692307693,0.043478260869565216,33
4,0.184,0.09216201162032926,0.030303030303030304,0.07692307692307693,0.043478260869565216,33
4,0.185,0.09257426090199462,0.029411764705882353,0.07692307692307693,0.0425531914893617,34
4,0.186,0.09300666418142299,0.029411764705882353,0.07692307692307693,0.0425531914893617,34
4,0.187,0.09343906746085133,0.029411764705882353,0.07692307692307693,0.0425531914893617,34
4,0.188,0.09387147074027968,0.029411764705882353,0.07692307692307693,0.0425531914893617,34
4,0.189,0.09430387401970804,0.029411764705882353,0.07692307692307693,0.0425531914893617,34
4,0.19,0.09474878977297499,0.02857142857142857,0.07692307692307693,0.041666666666666664,35
4,0.191,0.09540516633411426,0.02857142857142857,0.07692307692307693,0.041666666666666664,35
4,0.192,0.09606154289525355,0.02857142857142857,0.07692307692307693,0.041666666666666664,35
4,0.193,0.09671791945639284,0.02857142857142857,0.07692307692307693,0.041666666666666664,35
4,0.194,0.09737429601753211,0.02857142857142857,0.07692307692307693,0.041666666666666664,35
4,0.195,0.09803067257867137,0.02857142857142857,0.07692307692307693,0.041666666666666664,35
4,0.196,0.09849715490652035,0.027777777777777776,0.07692307692307693,0.04081632653061224,36
4,0.197,0.09874887589910049,0.027777777777777776,0.07692307692307693,0.04081632653061224,36
4,0.198,0.09900059689168066,0.027777777777777776,0.07692307692307693,0.04081632653061224,36
4,0.199,0.09925231788426081,0.027777777777777776,0.07692307692307693,0.04081632653061224,36
4,0.2,0.09950403887684098,0.027777777777777776,0.07692307692307693,0.04081632653061224,36
4,0.201,0.09975575986942113,0.027777777777777776,0.07692307692307693,0.04081632653061224,36
4,0.202,0.10011915017540439,0.02702702702702703,0.07692307692307693,0.04,37
