contamination,threshold,precision,recall,f1,predicted_positives
0.20500000000000002,0.11438116031950342,0.08292682926829269,0.24285714285714285,0.12363636363636364,205
0.20600000000000002,0.11451284310034925,0.0825242718446602,0.24285714285714285,0.12318840579710146,206
0.20700000000000002,0.11462016210538066,0.0821256038647343,0.24285714285714285,0.12274368231046931,207
0.20800000000000002,0.11469628505127548,0.08173076923076923,0.24285714285714285,0.1223021582733813,208
0.20900000000000002,0.1149660618050187,0.08133971291866028,0.24285714285714285,0.12186379928315412,209
0.21,0.11511062982832389,0.08095238095238096,0.24285714285714285,0.12142857142857143,210
0.211,0.11547285656068487,0.08056872037914692,0.24285714285714285,0.12099644128113879,211
0.212,0.11561194017109448,0.08018867924528301,0.24285714285714285,0.12056737588652482,212
0.213,0.11563430766969515,0.07981220657276995,0.24285714285714285,0.12014134275618374,213
0.214,0.11573782130887043,0.08411214953271028,0.2571428571428571,0.1267605633802817,214
0.215,0.11631006642684336,0.08372093023255814,0.2571428571428571,0.12631578947368421,215
0.216,0.11657831712874725,0.08796296296296297,0.2714285714285714,0.13286713286713286,216
0.217,0.1168141821885236,0.08755760368663594,0.2714285714285714,0.13240418118466898,217
0.218,0.11728565739070974,0.0871559633027523,0.2714285714285714,0.13194444444444445,218
0.219,0.11745541681293538,0.0867579908675799,0.2714285714285714,0.1314878892733564,219
0.22,0.11797159117673016,0.08636363636363636,0.2714285714285714,0.1310344827586207,220
0.221,0.11818083678158066,0.08597285067873303,0.2714285714285714,0.13058419243986255,221
0.222,0.1183415284157866,0.08558558558558559,0.2714285714285714,0.13013698630136986,222
0.223,0.1190818776661711,0.08520179372197309,0.2714285714285714,0.1296928327645051,223
0.224,0.11932839438820016,0.08482142857142858,0.2714285714285714,0.1292517006802721,224
0.225,0.1194437956937155,0.08444444444444445,0.2714285714285714,0.1288135593220339,225
0.226,0.11964075074182007,0.084070796460177,0.2714285714285714,0.12837837837837837,226
0.227,0.11969873177389927,0.08370044052863436,0.2714285714285714,0.12794612794612795,227
0.228,0.11985587213861926,0.08333333333333333,0.2714285714285714,0.12751677852348994,228
0.229,0.12015805456668913,0.08296943231441048,0.2714285714285714,0.12709030100334448,229
0.23,0.12036117852242285,0.08260869565217391,0.2714285714285714,0.12666666666666668,230
0.231,0.12043812354255232,0.08225108225108226,0.2714285714285714,0.12624584717607973,231
0.232,0.12075073896049712,0.08189655172413793,0.2714285714285714,0.12582781456953643,232
0.233,0.12106621328184748,0.0815450643776824,0.2714285714285714,0.1254125412541254,233
0.234,0.12114017754988826,0.0811965811965812,0.2714285714285714,0.125,234
0.23500000000000001,0.12166111063549327,0.08085106382978724,0.2714285714285714,0.12459016393442623,235
0.23600000000000002,0.12204101567849863,0.08050847457627118,0.2714285714285714,0.12418300653594772,236
0.23700000000000002,0.12213683812915753,0.08016877637130802,0.2714285714285714,0.1237785016286645,237
0.23800000000000002,0.12220181375704951,0.07983193277310924,0.2714285714285714,0.12337662337662338,238
0.23900000000000002,0.12230888378731702,0.0794979079497908,0.2714285714285714,0.12297734627831715,239
0.24000000000000002,0.12284155292410669,0.07916666666666666,0.2714285714285714,0.12258064516129032,240
0.241,0.1231144964641564,0.07883817427385892,0.2714285714285714,0.12218649517684887,241
0.242,0.12329120244838015,0.07851239669421488,0.2714285714285714,0.12179487179487179,242
0.243,0.12341845278676879,0.07818930041152264,0.2714285714285714,0.12140575079872204,243
0.244,0.12344533563481684,0.0778688524590164,0.2714285714285714,0.12101910828025478,244
0.245,0.12350710658655628,0.07755102040816327,0.2714285714285714,0.12063492063492064,245
0.246,0.12356722590547439,0.07723577235772358,0.2714285714285714,0.12025316455696203,246
0.247,0.12369412245288759,0.07692307692307693,0.2714285714285714,0.11987381703470032,247
0.248,0.12391193530283906,0.08064516129032258,0.2857142857142857,0.12578616352201258,248
0.249,0.12410167384862375,0.08032128514056225,0.2857142857142857,0.12539184952978055,249
0.25,0.12431998054353932,0.08,0.2857142857142857,0.125,250
0.251,0.124602795478457,0.0796812749003984,0.2857142857142857,0.12461059190031153,251
0.252,0.125105165702192,0.07936507936507936,0.2857142857142857,0.12422360248447205,252
0.253,0.1253441461995056,0.07905138339920949,0.2857142857142857,0.1238390092879257,253
0.254,0.12561672985294456,0.07874015748031496,0.2857142857142857,0.12345679012345678,254
0.255,0.1257595186494264,0.0784313725490196,0.2857142857142857,0.12307692307692308,255
0.256,0.12582109787471282,0.078125,0.2857142857142857,0.12269938650306748,256
0.257,0.12619751269300414,0.07782101167315175,0.2857142857142857,0.12232415902140673,257
0.258,0.12635232329845145,0.07751937984496124,0.2857142857142857,0.12195121951219512,258
0.259,0.12643104963490276,0.07722007722007722,0.2857142857142857,0.12158054711246201,259
